Company Name,Address,City,Phone,Website
Wartel 3 EA-132,"Jl Raya Cugenang 26,Cugenang, CIANJUR 43252",,0263 281446,
Wartel 3 EA-274,"Kp Margaluyu RT 003/21,Muka,Cianjur, CIANJUR 43215",,0263 286290,
Wartel 3 EA-061,"Kp Asrama RT 001/03,Ciranjang, CIRANJANG 43282",,0263 323872,
Wartel 3 DK-044,"Jl Raya Gentong RT 004/07,Sukaraja, CIMANGKOK 43192",,0266 264601,
Wartel 3 DK-043,"Kp Cidangdeur RT 013/02,Sukaraja, CIMANGKOK 43192",,0266 260681,
Wartel 3 EA-023,"Kp Karang Tgh RT 001/08,Wilayah Kec Cianjur Lainnya,Cianjur, CIANJUR 43251",,0263 260231,
Wartel 3 DJ-011,"Kp Pabuaran RT 003/01,Sagaranten, SAGARANTEN 43181",,0266 340436,
Wartel 3 DJ-005,"Jl Raya Baros,Sagaranten, SAGARANTEN 43181",,0266 341882,
Wartel 3 DI-72,"Kp Cempaka Putih RT 004/11, PELABUHAN RATU",,0266 433607,
Wartel 3 DI-73,"Kp Mariuk RT 003/02, PELABUHAN RATU",,0266 433951,
Wartel 3 DI-090,"Kp Babakan Tonjong RT 010/07,Wilayah Kec Pelabuhan Ratu Lainnya,Pelabuhan R, PELABUHAN RATU 43364",,0266 6442835,
Wartel 3 DI-091,"Kp Babakan RT 003/02,Wilayah Kec Pelabuhan Ratu Lainnya,Pelabuhan Ratu, PELABUHAN RATU 43364",,0266 432365,
Wartel 3 DI-089,"Jl Badak Putih RT 004/09,Wilayah Kec Pelabuhan Ratu Lainnya,Pelabuhan Ratu, PELABUHAN RATU 43364",,0266 432674,
Wartel 3 DI-088,"Kp Cimaja Girang RT 001/03,Cikakak, PELABUHAN RATU 43365",,0266 432098,
Wartel 3 DI-087,"Jl Cagak Ds Buniwangi RT 006/02,Wilayah Kec Pelabuhan Ratu Lainnya,Pelabuha, PELABUHAN RATU 43364",,0266 6441055,
Wartel 3 DI-085,"Kp Karang Hawu RT 001/07,Cisolok, PELABUHAN RATU 43366",,0266 431603,
Wartel 3 DI-086,"Kp Babakan Sirna RT 004/02,Wilayah Kec Pelabuhan Ratu Lainnya,Pelabuhan Rat, PELABUHAN RATU 43364",,0266 6440985,
Wartel 3 DI-084,"Kp Cangehgar RT 003/02,Pelabuhan Ratu, PELABUHAN RATU 43311",,0266 433716,
Wartel 3 DI-083,"Kp Jamban RT 002/15,Wilayah Kec Pelabuhan Ratu Lainnya,Pelabuhan Ratu, PELABUHAN RATU 43364",,0266 432425,
Wartel 3 DG-034,"Kp Lebak Wangi RT 005/03, KALAPANUNGGAL",,0266 6622092,
Wartel 3 DF-057,"Kp Cidahu, JAMPANG KULON",,0266 6494435,
Wartel 3 DI-082,"Kp Cikadu RT 011/04,Wilayah Kec Pelabuhan Ratu Lainnya,Pelabuhan Ratu, PELABUHAN RATU 43364",,0266 6441463,
Wartel 3 DG-033,"Kp Pamatutan RT 019/08, KALAPANUNGGAL",,0266 620771,
Wartel 3 DF-056,"Jl Cidahu RT 002/01,Surade, JAMPANG KULON 43179",,0266 6494436,
Wartel 3 DF-054,"Kp Cibarehong RT 014/13,Surade, JAMPANG KULON 43179",,0266 490808,
Wartel 3 DF-055,"Kp Ciparay RT 003/05,Jampang Kulon, JAMPANG KULON 43178",,0266 6492646,
Wartel 3 DF-047,"Kp Panglayungan RT 010/04, JAMPANG KULON",,0266 6492202,
Wartel 3 DF-050,"Jl Cibungur Surade RT 008/09, JAMPANG KULON",,0266 6493270,
Wartel 3 DF-046,"Kp Panglayungan RT 011/04, JAMPANG KULON",,0266 6492652,
Wartel 3 DF-044,"Terminal Surade RT 005/02,Surade, JAMPANG KULON 43179",,0266 6493249,
Wartel 3 DF-045,"Jl Warung Tagog RT 001/01,Jampang Kulon, JAMPANG KULON 43178",,0266 6492157,
Wartel 3 DF-043,"Jl Gemarasa RT 004/02, JAMPANG KULON",,0266 491424,
Wartel 3 DF-038,"Kp Nagrak Sari,Jampang Kulon, JAMPANG KULON 43178",,0266 6493264,
Wartel 3 DF-039,"Kp Simpenan Kiara Dua, JAMPANG KULON",,0266 6493057,
Wartel 3 DF-032,"Jl Jampang Kulon,Jampang Kulon, JAMPANG KULON 43178",,0266 6492089,
Wartel 3 DF-011,"Kp Nagrak Sari RT 004/02, JAMPANG KULON",,0266 6492166,
Wartel 3 DC-089,"Kp Kaum Kaler RT 002/01, CIBADAK",,0266 537775,
Wartel 3 DC-096,"Kp Pakuwon Cibodas RT 001/01, CIBADAK",,0266 537793,
Wartel 3 DC-088,"Kp Babakan Peundeuy RT 001/02, CIBADAK",,0266 6540229,
Wartel 3 DC-090,"Kp Bungur Sarang RT 003/04,Nagrak, CIBADAK 43356",,0266 6540704,
Wartel 3 DC-080,"Kp Leuweung Datar RT 030/20, CIBADAK",,0266 6540802,
Wartel 3 DC-087,"Kp Cipetir RT 001/02, CIBADAK",,0266 6540800,
Wartel 3 DC-052,"Jl Siliwangi 72,Cibadak, CIBADAK 43351",,0266 537887,
Wartel 3 DA-596,"Jl Ciaul Pangkalan 14 RT 002/14, ",Sukabumi,0266 235284,
Wartel 3 DC-086,"Kompl Taman Lestari Bl B-1/12 RT 003/11, CIBADAK",,0266 532098,
Wartel 3 DA-594,"Jl RA Kosasih RT 002/07, ",Sukabumi,0266 6247892,
Wartel 3 DA-593,"Jl Karamat 5 RT 003/01,Kramat,Gunungpuyuh, ",Sukabumi,0266 6250763,
Wartel 3 DA-595,"Kp Lio RT 003/01, ",Sukabumi,0266 6247907,
Wartel 3 DA-592,"Jl Selabintana 45 RT 020/05,Warnasari,Sukabumi, ",Sukabumi,0266 217785,
Wartel 3 DA-591,"Kp Selagedang 247 RT 003/03, ",Sukabumi,0266 6247701,
Wartel 3 DA-590,"Jl Jend Sudirman 70 RT 002/04,Benteng,Warudoyong, ",Sukabumi,0266 217607,
Wartel 3 DA-586,"Kp Kb Manggu 18 RT 003/05,Ds Sukakarya,Warudoyong, ",Sukabumi,0266 6247275,
Wartel 3 DA-529,"Gg Ajid 6 RT 004/05,Gunung Parang,Cikole, ",Sukabumi,0266 246793,
Wartel 3 DA-588,"Jl Didi Sukardi 55 RT 001/06,Gedong Panjang,Citamiang, ",Sukabumi,0266 215834,
Wartel 3 DA-585,"Kp Karamat RT 001/03,Gunung Puyuh,Gunungpuyuh, ",Sukabumi,0266 6250753,
Wartel 3 DA-528,"Jl Pembangunan RT 002/03, ",Sukabumi,0266 245575,
Wartel 3 DA-527,"Kp Lio Santa 34 RT 003/01,Cikondang,Citamiang, ",Sukabumi,0266 219586,
Wartel 3 DA-523,"Kp Cibuntu RT 011/05, ",Sukabumi,0266 246112,
Wartel 3 DA-524,"Kp Cimahi RT 001/01, ",Sukabumi,0266 244591,
Wartel 3 DA-521,"Jl RA Kosasih 181 RT 001/12,Cikole,Cikole, ",Sukabumi,0266 219144,
Wartel 3 DA-483,"Jl Jend A Yani RT 002/01,Cikole,Cikole, ",Sukabumi,0266 243985,
Wartel 3 DA-519,"Jl Belakang Rumah Sakit,Cikole,Cikole, ",Sukabumi,0266 244002,
Wartel 3 DA-520,"Jl Tipar 18 RT 002/08,Citamiang,Citamiang, ",Sukabumi,0266 231092,
Wartel 3 DA-480,"Kompl Tanjungsari RT 003/14, ",Sukabumi,0266 243967,
Wartel 3 DA-518,"Jl Arif Rahman Hakim,Benteng,Warudoyong, ",Sukabumi,0266 244598,
Wartel 3 DA-491,"Jl Baros 234 RT 001/01,Baros,Baros, ",Sukabumi,0266 230609,
Wartel 3 DA-482,"Gg Mahmud RT 005/05, ",Sukabumi,0266 243970,
Wartel 3 DA-478,"Jl Pemuda I 87 RT 004/01,Citamiang,Citamiang, ",Sukabumi,0266 243960,
Wartel 3 DA-477,"Kp Cilangla RT 010/04, ",Sukabumi,0266 241678,
Wartel 3 DA-310,"Jl Parungseah 43 RT 019/04, ",Sukabumi,0266 6249502,
Wartel 3 DA-304,"Psr Pelita II Bl H/1,Gunung Parang,Cikole, ",Sukabumi,0266 214025,
Wartel 3 DA-151,"Kp Caringin RT 009/13, ",Sukabumi,0266 238141,
Wartel 3 DA-239,"Jl Cibatu 275 RT 005/01, ",Sukabumi,0266 218821,
Wartel 3 DA-143,"Jl Pemuda 94,Tipar,Citamiang, ",Sukabumi,0266 219494,
Wartel 3 DA-155,"Jl Cikaret Goalpara 107, ",Sukabumi,0266 235010,
Wartel 3 DA-141,"Jl KH A Sanusi,Gunung Puyuh,Gunungpuyuh, ",Sukabumi,0266 218930,
Wartel 3 DA-121,"Jl RA Kosasih 497 RT 006/02,Warnasari,Sukabumi, ",Sukabumi,0266 219181,
Wartel 3 DA-006,"Jl Raya Cibolang RT 005/02, ",Sukabumi,0266 239584,
Wartel 3 DA-077,"Gg Pelukis 720 RT 001/01, ",Sukabumi,0266 229789,
Wartel 3 D-079,"Kp Babakan Pesantren RT 002/06,Wilayah Kec Pelabuhan Ratu Lainnya,Pelabuhan, PELABUHAN RATU 43364",,0266 434251,
Wartel 3 Cc-111,"Dsn Cintaharja RT 006/08,Cikoneng, CIAMIS 46261",,0265 2751096,
Wartel 3 CD-013,"Jl Alun Alun 1,Rancah, ",Banjar,0265 740358,
Wartel 3 Cc-125,"Ds Margajaya RT 002/05, CIAMIS 46272",,0265 2751682,
Wartel 3 CC-124,"Jl Jend Sudirman 241,Ciamis,Ciamis, CIAMIS 46211",,0265 2751672,
Wartel 3 CC-108,"Dsn Lebak Lipung RT 005/14,Wilayah Kec Ciamis Lainnya,Ciamis, CIAMIS 46251",,0265 2751239,
Wartel 3 CC-107,"Dsn Kandang Gajah RT 006/13,Cijeungjing, CIAMIS 46271",,0265 2751677,
Wartel 3 CC-105,"Jl KH Akhmad Dahlan 24 RT 006/28,Ciamis,Ciamis, CIAMIS 46211",,0265 778201,
Wartel 3 CC-103,"Dsn Pereng RT 003/09,Benteng,Ciamis, CIAMIS 46217",,0265 2750713,
Wartel 3 CC-099,"Kp Burujul RT 003/06,Cigembor,Ciamis, CIAMIS 46212",,0265 2750710,
Wartel 3 CC-100,"Jl Mangkubumi RT 001/05, CIAMIS",,0265 2750230,
Wartel 3 Bm-068,"Ds Krasak RT 005/01,Jatibarang, JATIBARANG 45273",,0234 352690,
Wartel 3 BL-020,"Jl Kom L Yos Sudarso 87,Margadadi,Indramayu, INDRAMAYU 45211",,0234 272499,
Wartel 3 BK-027,"Jl Panawuan Raya 251,Babakanjati,Babakanjati, LINGGARJATI 45556",,0232 613819,
Wartel 3 BN-047,"Jl Dampuawang RT 003/09,Karangampel, KARANGAMPEL 45283",,0234 485997,
Wartel 3 BJ-132,"Jl Laks L RE Martadinata 136,Ciporang, KUNINGAN 45514",,0232 871099,
Wartel 3 BP-011,"Ds Krimun RT 012/02,Losarang, LOSARANG 45253",,0234 505407,
Wartel 3 BJ-007,"Jl Siliwangi 80,Kuningan,Kuningan, KUNINGAN 45511",,0232 876002,
Wartel 3 BH-008,"Ds Pelayangan 3,Babakan, LOSARI 45191",,0231 831647,
Wartel 3 BG-030,"Jl Lemah Abang Kulon RT 018/06, SINDANGLAUT",,0231 637739,
Wartel 3 BH-003,"Ds Kalirahayu RT 013/03,Losari, LOSARI 45192",,0231 831948,
Wartel 3 BE-026,"Jl Ki Bagus Rangin RT 004/02,Susukan, ARJAWINANGUN 45166",,0231 8356114,
Wartel 3 Au-080,"Gg H Ahmad 34,Wates,Regol, ",Bandung,022 5221798,
Wartel 3 AS-148,"Kp Cadas Ngampar 38,Cadasngampar, SUMEDANG 45374",,0261 201537,
Wartel 3 AS-106,"Jl Cilangkap RT 006/02,Buahdua, SUMEDANG 45392",,0261 201911,
Wartel 3 AS-058,"Jl Lingk Bojong Ciakar 57,Kota Kaler,Sumedang Utara, SUMEDANG 45322",,0261 206896,
Wartel 3 Au-064,"Jl Pasir Salam 9,Ancol,Regol, ",Bandung,022 5212868,
Wartel 3 AS-055,"Ds Situraja Bl F/5,Situraja, SUMEDANG 45371",,0261 204899,
Wartel 3 Aq-026,"Jl Raya Lembang 288,Lembang,Lembang, LEMBANG 40391",,022 2785499,
Wartel 3 AP-200,"Jl Sarijadi IV 24 RT 001/03,Sarijadi,Sukasari, ",Bandung,022 2004198,
Wartel 3 AM-047,"Ds Selacau RT 001/04,Batujajar, BATUJAJAR 40561",,022 6865299,
Wartel 3 Annisah,"Jl Tebet Utr I 8,Tebet Timur,Tebet, ",Jakarta,021 83796370,
Wartel 3 AM-023,"Jl Raya Cipatik RT 002/01,Batujajar, BATUJAJAR 40561",,022 6864199,
Wartel 3 AP-050,"Jl Ciwaruga Poltek Bl P/4-D,Cisarua, ",Bandung,022 2004185,
Wartel 3 Ac-281,"Jl Haruman Sari 134 RT 005/07,Ujungberung Kaler,Ujungberung, UJUNGBERUNG 40611",,022 7834880,
Wartel 3 Ac-217,"Jl Sadang 16,Cileunyi, UJUNGBERUNG 40393",,022 7830600,
Wartel 3 Ac-167,"Jl Cicukang 43 RT 001/08,Cisaranten Bina Harapan,Arcamanik, UJUNGBERUNG 40294",,022 7834480,
Wartel 3 Ac-165,"Jl Arcamanik,Sindangjaya,Cimenyan, UJUNGBERUNG 40195",,022 87824874,
Wartel 3 AC-157,"Jl Neglawening Bl C-4,Ciporeat,Cilengkrang, UJUNGBERUNG 40617",,022 7831540,
Wartel 3 AC-089,"Jl Wijaya Kusuma Bl A-8/41,Cipadung Kidul,Cibiru, UJUNGBERUNG 40614",,022 7815279,
Wartel 3 AC-076,"Jl Raya Sindanglaya 327/41,Sindangjaya,Cimenyan, UJUNGBERUNG 40195",,022 7809859,
Wartel 3 Ac-086,"Perum Permata Biru Bl Y-2 RT 008/20, UJUNGBERUNG 40624",,022 87822349,
Wartel 3 Ac-054,"Jl Raya Cileunyi 829,Cileunyi, UJUNGBERUNG 40393",,022 7808699,
Wartel 3 AA-200,"Gg Pamarset 13,Cibadak,Astanaanyar, ",Bandung,022 4265850,
Wartel 3 AC-005,"Kp Andir Cileunyi Wetan RT 001/16,Cileunyi, UJUNGBERUNG 40393",,022 7816569,
Wartel 3 A-221,"Jl Sarijadi 79/15 RT 003/07,Sarijadi,Sukasari, ",Bandung,022 2019721,
Wartel 21,"Dsn Mudal, ",Magelang,0293 5527201,
Wartel 207,"Jl Iskandar 3396, ",Prabumulih,0713 321493,
Wartel 2 T,"Dk Imogiri, ",Yogyakarta,0274 6994278,
Wartel 2 Sekawan,"Jl Pamucatan 418 RT 002/09,Padalarang, PADALARANG 40553",,022 6805337,
Wartel 2 & T,"Jl Bangunan Brt 15-B,Kayu Putih,Pulo Gadung, ",Jakarta,021 4896799,
Wartel 2003,"Kompl Satrudal 6 RT 003/02,Jati Rahayu,Pondok Gede, ",Jakarta,021 8483802,
Wartel 2002,"Jl Swadaya Raya RT 006/02,Jaka Sampurna,Bekasi Barat, ",Bekasi,021 88961497,
Wartel 2,"Jl Tegalan, SOLO",,0271 7089931,
Wartel 195 A,"Perum Gombel Permai,Ngesrep,Banyumanik, ",Semarang,024 7462998,
Wartel 195,"Jl Imogiri 195 RT 030/10,Giwangan,Umbul Harjo, ",Yogyakarta,0274 379464,
Wartel 19,"Jl Pajajaran Raya 6,Baranangsiang,Bogor Timur, ",Bogor,0251 8310399,
Wartel 168,"Jl Kalumpang Lr VI/12,Mallimongan Baru,Bontoala, ",Makassar,0411 435491,
Wartel 182,"Jl Iromejan GK-III 627,Klitren Lor,Gondokusuman, ",Yogyakarta,0274 541350,
Wartel 165,"Jl Sukabangun II Gg Beringin RT 067/02, ",Palembang,0711 410600,
Wartel 010,"Jl Warung Jati Brt III 7 RT 013/05,Kalibata,Pancoran, ",Jakarta,021 7981794,
Wartel 01,"Jl Batan Miroto I/467,Miroto,Semarang Tengah, ",Semarang,024 3550094,
Wartel 17,"Jl Jeruk VII 17 RT 008/04,Lamperkidul,Semarang Selatan, ",Semarang,024 8310981,
Wartel 007,"Jl Kali Pasir Kecil 3 RT 016/01,Cikini,Menteng, ",Jakarta,021 3149097,
Wartel 0021,"Jl Raya Kepulungan,Gempol, PANDAAN 67155",,0343 634968,
Wartel 000-008,"Jl Tabatoki Kawua, POSO",,0452 21332,
Wartel 000-029,"Jl Pulau Kalimantan, POSO",,0452 23320,
Wartel 000-009,"Jl Trans Kasiguncu, POSO",,0452 21127,
Wartel 000-006,"Jl Trans Tagolu, POSO",,0452 21128,
Wartel 000-028,"Jl Kom L Yos Sudarso, POSO",,0452 23316,
Wartel 000-010,"Jl Tabatoki Kawua,Gebangrejo,Poso, POSO 94619",,0452 21038,
Wartel 000-031,"Ds Lembomawo, POSO",,0452 23594,
Wartel 000-007,"Jl Trans Mapane,Bonesompe,Poso, POSO 94616",,0452 21022,
Wartel Yani,"Jl Gaten, SOLO",,0271 7004478,
Wartel Yayasan Atiro,"Jl Bina Darma 64-A RT 010/03,Jati Waringin,Pondok Gede, ",Jakarta,021 84993695,
Wartel Yanas,"Ds Plawangan, LASEM",,0295 511099,
Wartel Yanani,"Jl Paus Bl A/405,Palangka,Pahandut, ",Palangkaraya,0536 3231524,
Wartel Yan Juwana,"Jl Jend Sudirman 2, JUWANA",,0295 471981,
Wartel Ya Latif,"Jl Raya Keling, KELING",,0295 579357,
Wartel Yahoo Cafe,"Jl Brigjen Slamet Riyadi 516, SOLO",,0271 7004451,
Wartel X-Wingko,"Jl Kaliwingko 3, SOLO",,0271 626899,
Wartel Wiwin,"Dsn Banjarbanggi, WIROSARI",,0292 5160013,
Wartel Wisma Suara,"Jl Dr Sutanto 53, PATI",,0295 386796,
Wartel Warna Sdi,"Jl Kelapa Empat, SUNGAIDURI",,0562 675573,
Wartel Wisma Padi,"Jl B Koetin Kompl Unpar,Palangka,Pahandut, ",Palangkaraya,0536 3241134,
Wartel Warna,"Jl Raya 115, DELANGGU",,0272 555199,
Wartel Wantama,"Jl Dr Rajiman 624, SOLO",,0271 7004459,
Wartel Waris,"Jl Jangkung, PURWODADIGROBOGAN",,0292 7703043,
Wartel Waras Waris,"Jl Tegal Asri, SOLO",,0271 7004473,
Wartel Wajah Baru,"Dk Meger Baru Meger Ceper, KLATEN",,0272 331181,
Wartel Wahyu Sumber,"Jl Kahuripan 78, SOLO",,0271 732387,
Wartel Wahyu Sofyan,"Jl Sepinggan 45-B RT 028,Sempinggan,Balikpapan Selatan, ",Balikpapan,0542 771411,
Wartel Wahyu Putro,"Kios Pasar 46-S, SOLO",,0271 737196,
Wartel Wahyu Mandiri 2,"Jl Soekarno Hatta 34 RT 027,Gunung Samarinda,Balikpapan Utara, ",Balikpapan,0542 7023620,
Wartel Wahyu Indah Dua,"Ds Blaru, PATI",,0295 385097,
Wartel Wahyu Jati,"Jl Raya Blora 38, REMBANG",,0295 692698,
Wartel Wahyu Indah,"Ds Karaban Gabus, PATI",,0295 331097,
Wartel Turangga,"Kompl SPN,Damai,Balikpapan Selatan, ",Balikpapan,0542 761469,
Wartel Tunggul Wulung,"Jl Tunggul Wulung 317, PATI",,0295 385398,
Wartel Tunggal SW,"Jl Raya Kulor, ",Singkawang,0562 640144,
Wartel Tunas Mekar,"Jl Raya Pati-Kudus, PATI",,0295 387197,
Wartel Tunas Kencana,"Jl Jaksa Agung Suprapto 10, PURWODADIGROBOGAN",,0292 7703592,
Wartel Tunas Kasih,"Jl Ki Hajar Dewantoro RT 012, ",Tarakan,0551 22653,
Wartel Tunas Bangsa,"Jl Prapatan Dlm 40 RT 043,Prapatan,Balikpapan Selatan, ",Balikpapan,0542 411997,
Wartel Tulung,"Dsn Tulung 53, KLATEN",,0272 337097,
Wartel Tunas,"Jl Raya Solo SM 222, SOLO",,0271 781019,
Wartel Tujuh Puluh Sembilan,"Jl Cermai VIII 79, SOLO",,0271 668052,
Wartel Tubu,"Jl Respen, MALINAU",,0553 2022278,
Wartel Tsyafiuddin,"Jl Tsyafiuddin 1-C,Melayu,Pasiran, ",Singkawang,0562 637440,
Wartel Teknotel,"Jl Pramuka 11, ",Banjarmasin,0511 3261898,
Wartel Tujuh Belas,"Jl Mertolulutan, SOLO",,0271 651452,
Wartel Teguh Karya,"Jl Tentara Pelajar 96, PATI",,0295 383030,
Wartel Technicel,"Ds Kedungrejo Jatipurno, WONOGIRI",,0273 411972,
Wartel Tejo SW,"Psr Kulor, ",Singkawang,0562 640153,
Wartel Teheran,"Jl Kr Banyu,Widodaren, WALIKUKUN 63256",,0351 674297,
Wartel Taruna,"Jl Prayudan 131, PURWODADIGROBOGAN",,0292 551697,
Wartel Tarmizan,"Jl Jembatan Putih, PEMANGKAT",,0562 242299,
Wartel Taridha SW,"Gg Sepakat 47, ",Singkawang,0562 634499,
Wartel Tanti,"Ds Sambak 7, PURWODADIGROBOGAN",,0292 424897,
Wartel Tani SW,"Jl Ratu Sepudak, ",Singkawang,0562 632299,
Wartel Supadi Stg,"Dsn Sumber Jaya, SINTANG",,0565 24551,
Wartel Sumberrejeki,"Ds Panohan Gunem, PATI",,0295 5516209,
Wartel Surya,"Jl Tungu, PURWODADIGROBOGAN",,0292 7703639,
Wartel Sumber Rejeki 2,"Kp Rogosutan Wedi, KLATEN",,0272 333041,
Wartel Sumber Rejeki,"Jl Letjen Suprapto 72, SOLO",,0271 737397,
Wartel Sumber Rizki,"Jl Tondonegoro 11,Pati Lor,Pati, PATI 59111",,0295 386199,
Wartel Sumber Waras,"Jl Pahlawan 16, REMBANG",,0295 691099,
Wartel Sumber Mulyo Pegadaian,"Jl Bhayangkara, PURWODADIGROBOGAN",,0292 423096,
Wartel Sumber Ilmu,"Jl P Diponegoro 52 Kios 5, CEPU",,0296 423495,
Wartel Sumber Makmur,"Ds Jepon Gersi, BLORA",,0296 525697,
Wartel Sumber Barokah,"Jl Kyai Pupus 76, PATI",,0295 385196,
Wartel Sultan Hadlirin,"Jl Raya Bangsri Km 3, JEPARA",,0291 592999,
Wartel Soraya,"Jl Tri Sula 40, SOLO",,0271 655299,
Wartel Sor Tanjung,"Jl Gotong Royong 62-A, SOLO",,0271 632619,
Wartel Solikin,"Dk Jombor, KLATEN",,0272 332416,
Wartel Sofa,"Jl Raya Margoyoso Margoyoso, PECANGAAN",,0291 754195,
Wartel Sonny,"Jl Gajah Mada 33, GUBUG",,0292 5135214,
Wartel SMP Negeri 1,"Jl Bhayangkara 53,Sidodadi Segiri,Samarinda Ulu, ",Samarinda,0541 207097,
Wartel SMK Santa Maria,"Jl Aipda KS Tubun 3, ",Pontianak,0561 762698,
Wartel SLTP 4,"Jl Jend Sudirman 18, PATI",,0295 383036,
Wartel Slamet Riyadi,"Jl Laksda Adi Sucipto RT 005/03, ",Pontianak,0561 721201,
Wartel Skip,"Jl Skip Lama 1 RT 033, ",Banjarmasin,0511 3350210,
Wartel Semi,"Dk Ngaran Mlese Ceper, KLATEN",,0272 332428,
Wartel Senni Sejahtera,"Jl Kajar 11, LASEM",,0295 531515,
Wartel Sendang M,"Jl Sendang Mulyo Mojosongo,Sudiroprajan,Jebres, SOLO 57121",,0271 855197,
Wartel Sekip,"Kp Sekip Kadipiro, SOLO",,0271 851498,
Wartel Sekartaji,"Jl Duwet 19, SOLO",,0271 726199,
Wartel Sejuta,"Dk Jantirejo Sidowayah, DELANGGU",,0272 557128,
Wartel Satria,"Dsn Karangjati, GODONG",,0292 658633,
Wartel Sejuk,"Psr Gergunung 2, KLATEN",,0272 328032,
Wartel Sartika 2,"Ds Giligenting, SUMENEP 69482",,0328 665937,
Wartel Satelit 2000,"Jl Ratu Sepudak,Sei Wei,Roban, ",Singkawang,0562 634216,
Wartel Sartika,"Jl Gelatik,Tanjungselor Ulu,Tanjungpalas, TANJUNGSELOR 77211",,0552 22428,
Wartel Sarwo Endah,"Jl Anggrek 13, PURWODADIGROBOGAN",,0292 421085,
Wartel Saputro,"Psr Gergunung 1, KLATEN",,0272 328109,
Wartel Saroyomino,"Jl Perikanan 1, REMBANG",,0295 693041,
Wartel Sarana Jasa,"Jl Gajah Mada 16-A, PURWODADIGROBOGAN",,0292 424298,
Wartel Sapto Renggo,"Jl Raya Pati-Kudus Km 3,Margorejo, PATI 59163",,0295 383049,
Wartel Santa Maria,"Jl Rantauan Tmr I 139,Kelayan Barat,Banjarmasin Selatan, ",Banjarmasin,0511 3260695,
Wartel Sapta Mandiri,"Jl Bromo VII 2,Pare,Pare, PARE 64211",,0354 393610,
Wartel S1 Pin,"Jl Sei Kelian 93,Pelabuhan,Samarinda Ilir, ",Samarinda,0541 739187,
Wartel Sang Timur,"Jl Hayam Wuruk 33, PURWODADIGROBOGAN",,0292 425091,
Wartel Sannas,"Jl R Suprapto 40,Gubug, GUBUG 58164",,0292 533311,
Wartel S Dan S,"Jl Pilangwetan, GUBUG",,0292 533852,
Wartel Sanjaya 2,"Jl Raya Handil Bakti 1, ",Banjarmasin,0511 4310269,
Wartel Rupita,"Jl Gusti Hamzah 22,Sei Bangkong,Pontianak Barat, ",Pontianak,0561 745200,
Wartel Rukun Sejahtera,"Jl Veteran 150, SOLO",,0271 654448,
Wartel Rukun Jaya Mandiri,"Ds Margomulyo, PATI",,0295 5516849,
Wartel Rudi Haryono,"Jl Garuda, NANGAPINOH",,0568 22229,
Wartel Rukmito,"Jl Natakusuma Gg Jambi,Sei Bangkong,Pontianak Barat, ",Pontianak,0561 738854,
Wartel Rukun,"Dk Karangwuni Ceper, KLATEN",,0272 331056,
Wartel Rinjani,"Jl Rinjani, ",Palangkaraya,0536 3242518,
Wartel RSS Ngelo,"Dsn Ngelo 47, KARANGANYARSURAKARTA",,0271 494499,
Wartel Roska,"Ds Geneng Sari, PURWODADIGROBOGAN",,0292 552196,
Wartel Rossi,"Dsn Banjarsari, KENDAWANGAN",,0534 70858,
Wartel Ringin,"Ds Kalikalong, PATI",,0295 5516826,
Wartel Rika,"Ds Tegalreno Padas, KLATEN",,0272 337471,
Wartel Rina DL,"Ds Rejosari Sabrang Delanggu, DELANGGU",,0272 554995,
Wartel Ria,"Jl Raya Sempalai, TEBAS",,0562 371255,
Wartel Reza,"Jl Kernekan, PURWODADIGROBOGAN",,0292 7703295,
Wartel Rezeki,"Dk Krajan, KLATEN",,0272 320199,
Wartel Rian,"Jl Tabrani, BENGKAYANG",,0562 441302,
Wartel Retno,"Dk Sragon, KLATEN",,0272 332426,
Wartel Restu Fitri,"Jl S Paring Cempaga, SAMPIT",,0531 32224,
Wartel Raisa,"Jl Kom L Yos Sudarso, ",Pontianak,0561 773398,
Wartel Retno Muda,"Ds Suwawal, JEPARA",,0291 596795,
Wartel Restu,"Jl Yogya Solo Dlimas Ceper, DELANGGU",,0272 554496,
Wartel Rahmad Stg,"Jl Laksda Adi Sucipto, SINTANG",,0565 23945,
Wartel Rahmat Gusti,"Jl Argopuro,Pare,Pare, PARE 64211",,0354 394225,
Wartel Rahman Pratama,"Jl Pelabuhan Baru, NUNUKAN",,0556 2025278,
Wartel Rahatta Arief,"Jl Mat Sainin 128, ",Pontianak,0561 777599,
Wartel Rahayu,"Ds Kedung Gayam Tulakan, KELING",,0295 579249,
Wartel Ragil Putra Jaya,"Jl Guyangan, PURWODADIGROBOGAN",,0292 7703287,
Wartel Rahardjo,"Dk Karangwuni Dlimas, KLATEN",,0272 331136,
Wartel Rahma,"Jl P Diponegoro 14, PURWODADIGROBOGAN",,0292 424199,
Wartel Ragil Jaya,"Jl Mangga VI/2, PURWODADIGROBOGAN",,0292 7703472,
Wartel Putri Mega,"Jl Gn Empat 1 RT 022,Baru Ilir,Balikpapan Barat, ",Balikpapan,0542 747134,
Wartel Putu Sowi,"Kp Gupit, SUKOHARJO",,0271 6594195,
Wartel Putri Nabila,"Jl Laks L RE Martadinata Gg Dewa 1, ",Pontianak,0561 777699,
Wartel Proklamasi,"Kompl Proklamasi III Bl B/412, KLATEN",,0272 326903,
